"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ParaRegAu: Lack of #ParamedicReg is a BIG problem! #PAIC2014 http://t.co/CIChOMeUHH",FALSE,0,NA,2014-09-19 21:06:26,FALSE,NA,"513071641597722624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",7,TRUE,FALSE,NA,NA
"RT @PAIC2014: .@d8vem999 Big day ahead at #PAIC2014 followed by the conference dinner. Also the @SPAbird student conf #SPA2014Conf http://t…",FALSE,0,NA,2014-09-19 21:06:15,FALSE,NA,"513071597070999552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",3,TRUE,FALSE,NA,NA
".@d8vem999 Big day ahead at #PAIC2014 followed by the conference dinner. Also the @SPAbird student conf #SPA2014Conf http://t.co/quvTnaNuO7",FALSE,3,"d8vem999",2014-09-19 21:06:00,FALSE,"513068777173299200","513071533292412928","1097646439","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PAIC2014",3,FALSE,FALSE,NA,NA
"Good morning #PAIC2014 David Cone speaking at0800 on future directions for ems",FALSE,2,NA,2014-09-19 21:05:11,FALSE,NA,"513071329092710400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",2,FALSE,FALSE,NA,NA
"RT @PAIC2014: On #paramedicreg - Paramedics work across state borders &amp; industry. Lawrence Springborg says place for registration &amp; support…",FALSE,0,NA,2014-09-19 21:00:11,FALSE,NA,"513070067173822464",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","arban70",11,TRUE,FALSE,NA,NA
"RT @ambulancemandan: When I see the skills, dedication, caring (and fun) this profession has it makes me proud to see ""Paramedic"" on my epa…",FALSE,0,NA,2014-09-19 20:57:05,FALSE,NA,"513069287075229696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HartParamedic",12,TRUE,FALSE,NA,NA
"RT @ambulancemandan: When I see the skills, dedication, caring (and fun) this profession has it makes me proud to see ""Paramedic"" on my epa…",FALSE,0,NA,2014-09-19 20:55:46,FALSE,NA,"513068959084847104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meditude",12,TRUE,FALSE,NA,NA
"Looks like the @Ldn_Ambulance team are getting stuck in! What a great competition #PAIC2014 http://t.co/wGFEyjTwma",FALSE,3,NA,2014-09-19 20:55:27,FALSE,NA,"513068876801003520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamGBEMS",4,FALSE,FALSE,NA,NA
"RT @sjmclellan: A raw and honest presentation, thank you for your story John Brogden #PAIC2014",FALSE,0,NA,2014-09-19 20:50:23,FALSE,NA,"513067601480540160",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","meta4RN",6,TRUE,FALSE,NA,NA
"The @SPAbird crew have arrived at Jupiters and we are setting up for an awesome day! See you all soon! #spa2014conf #PAIC2014 #keeeeeeeeen!",FALSE,0,NA,2014-09-19 20:49:48,FALSE,NA,"513067457171300354",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","para_junkie_liz",0,FALSE,FALSE,NA,NA
"@EMS_Junkie thanks for tweeting this out Jess. Great to get that out beyond the #PAIC2014 conference walls.",FALSE,2,"EMS_Junkie",2014-09-19 20:49:33,FALSE,"512845538065006592","513067394785239041","82234377","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","meta4RN",2,FALSE,FALSE,NA,NA
"RT @SarahHuggy: @999CPD @PAIC2014 but elderly falls account for a significant &amp; underreported group of patients with major trauma in the UK…",FALSE,0,NA,2014-09-19 20:47:45,FALSE,NA,"513066940286664704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","life1scott",2,TRUE,FALSE,NA,NA
"RT @PAIC2014: ""@SarahWerner_NZ: Keep those tweets coming @PAIC2014 @proftomquinn @paramedickiwi @EMS_Junkie"" #PAIC2014",FALSE,0,NA,2014-09-19 20:46:28,FALSE,NA,"513066615903375360",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","proftomquinn",1,TRUE,FALSE,NA,NA
"RT @paramedickiwi: RT ""@SarahWerner_NZ: Keep those tweets coming @PAIC2014 @proftomquinn @paramedickiwi @EMS_Junkie"" #PAIC2014",FALSE,0,NA,2014-09-19 20:46:26,FALSE,NA,"513066607023624192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","proftomquinn",1,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Done! ☺""@Buck_Reed: Look @EMS_Junkie tweeting &amp; @paramedickiwi taking a photo...#prettymuchanypointintheconference #PAIC…",FALSE,0,NA,2014-09-19 20:46:12,FALSE,NA,"513066550752862208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Buck_Reed",3,TRUE,FALSE,NA,NA
"RT @ambulancemandan: @meditude @ketaminh debating sleep for earlies at 0600 or follow #PAIC2014",FALSE,0,NA,2014-09-19 20:45:59,FALSE,NA,"513066496956723200",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",2,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Morning team! Remember - You're awesome, keep that s*** up! ������ @EMS_Junkie @buzz_para #PAIC2014 #FernoSim http://t.co/rnK…",FALSE,0,NA,2014-09-19 20:43:36,FALSE,NA,"513065894147141632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PAIC2014",4,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: John thanks each &amp; every paramedic for being the frontline of #mentalhealth in Australia. #PAIC2014",FALSE,0,NA,2014-09-19 20:42:08,FALSE,NA,"513065528085053441",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","meta4RN",5,TRUE,FALSE,NA,NA
"@meditude @ketaminh debating sleep for earlies at 0600 or follow #PAIC2014",FALSE,3,"meditude",2014-09-19 20:39:23,FALSE,"513064149476454400","513064834603433984","191968657","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ambulancemandan",2,FALSE,FALSE,NA,NA
"RT @paramedickiwi: Will do! ������ Your presence is missed #PAIC2014 ""@SarahWerner_NZ: Keep those tweets coming @PAIC2014 @proftomquinn @paramed…",FALSE,0,NA,2014-09-19 20:39:23,FALSE,NA,"513064832652701696",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",1,TRUE,FALSE,NA,NA
"RT @meditude: @ketaminh am in the bath 2130(ish) #UK time agog for the action to begin!#PAIC # kidsasleepupstairsihavenosociallifewhenhere!…",FALSE,0,NA,2014-09-19 20:38:54,FALSE,NA,"513064713379250176",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",2,TRUE,FALSE,NA,NA
"Will do! ������ Your presence is missed #PAIC2014 ""@SarahWerner_NZ: Keep those tweets coming @PAIC2014 @proftomquinn @paramedickiwi @EMS_Junkie""",FALSE,2,NA,2014-09-19 20:37:02,FALSE,NA,"513064243650756608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",1,FALSE,FALSE,"153.4320162","-28.0315248"
"@ketaminh am in the bath 2130(ish) #UK time agog for the action to begin!#PAIC # kidsasleepupstairsihavenosociallifewhenhere! #PAIC2014",FALSE,2,"ketaminh",2014-09-19 20:36:40,FALSE,"513059406884245504","513064149476454400","410572471","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meditude",2,FALSE,FALSE,NA,NA
"""@SarahWerner_NZ: Keep those tweets coming @PAIC2014 @proftomquinn @paramedickiwi @EMS_Junkie"" #PAIC2014",FALSE,0,NA,2014-09-19 20:35:43,FALSE,NA,"513063910753050624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PAIC2014",1,FALSE,FALSE,"153.4320452","-28.0315452"
"RT ""@SarahWerner_NZ: Keep those tweets coming @PAIC2014 @proftomquinn @paramedickiwi @EMS_Junkie"" #PAIC2014",FALSE,0,NA,2014-09-19 20:35:24,FALSE,NA,"513063833787592704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",1,FALSE,FALSE,"153.4317364","-28.0317833"
"@Igetmykicks Hope you're following #PAIC2014. They look like they're having fun.",FALSE,0,"Igetmykicks",2014-09-19 20:35:18,FALSE,NA,"513063808374304768","2663128962","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","traceymtay",0,FALSE,FALSE,NA,NA
"Morning team! Remember - You're awesome, keep that s*** up! ������ @EMS_Junkie @buzz_para #PAIC2014 #FernoSim http://t.co/rnKzZMwqKO",FALSE,2,NA,2014-09-19 20:34:37,FALSE,NA,"513063635493470208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",4,FALSE,FALSE,"153.4312133","-28.0317982"
"RT @ketaminh: I followed the #FernoSim comp last night at #PAIC2014 . freaking amazing sim comp!  kudos !",FALSE,0,NA,2014-09-19 20:32:48,FALSE,NA,"513063177991761920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meditude",9,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Sleep is apparently overrated. Time soon for the final day of #PAIC2014 to get underway.",FALSE,0,NA,2014-09-19 20:32:41,FALSE,NA,"513063146794536961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meditude",3,TRUE,FALSE,NA,NA
"RT @ZadieRescueGirl: ""We make mistakes, that is why pencils have rubbers on the other end."" #PAIC2014",FALSE,0,NA,2014-09-19 20:32:32,FALSE,NA,"513063109888454656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",4,TRUE,FALSE,NA,NA
"RT @PAIC2014: RT @PAC_Paramedic: @ParamedicsNZ @PAIC2014 excellent social media campaign promoting @PAIC2014"" #PAIC2014 #FernoSim",FALSE,0,NA,2014-09-19 20:32:28,FALSE,NA,"513063094315384832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meditude",2,TRUE,FALSE,NA,NA
"RT @PAIC2014: Poster finalists #PAIC2014 announced. Visit the @PAIC2014 registration desk now!",FALSE,0,NA,2014-09-19 20:32:28,FALSE,NA,"513063094025584640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",5,TRUE,FALSE,NA,NA
"RT @_Matt_Simpson: Our children are frightenly open about depression #PAIC2014",FALSE,0,NA,2014-09-19 20:32:25,FALSE,NA,"513063082357030912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",4,TRUE,FALSE,NA,NA
"RT @ZadieRescueGirl: Suicide is something that needs to be talked about not hidden or glorified. - John Brogden AM #PAIC2014",FALSE,0,NA,2014-09-19 20:32:23,FALSE,NA,"513063072399761408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",6,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: Police have admitted to rearranging bodies so it didn't look like suicide to save family from shame. #PAIC2014",FALSE,0,NA,2014-09-19 20:32:20,FALSE,NA,"513063062208008192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",6,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: Some churches have/did bury people upside down or not at all if they took their life. #PAIC2014",FALSE,0,NA,2014-09-19 20:32:17,FALSE,NA,"513063049750536192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",4,TRUE,FALSE,NA,NA
"RT @_Matt_Simpson: Social stigma of suicide has changed significantly in Australia, #PAIC2014",FALSE,0,NA,2014-09-19 20:32:14,FALSE,NA,"513063035385049088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",5,TRUE,FALSE,NA,NA
"RT @EMcardiac: Reminds me of @Damian_Roland 's talk from #smaccGOLD @johnboy237: Education and training as an intervention - #PAIC2014”",FALSE,0,NA,2014-09-19 20:32:11,FALSE,NA,"513063022923751424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",4,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: 2500 suicides in Australia every yr. We know there are more that are unreported or undetected. #PAIC2014",FALSE,0,NA,2014-09-19 20:32:09,FALSE,NA,"513063012488314880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",6,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: Suicide is an act of impulse.. #PAIC2014 - not always, some plan.. Quite a lot",FALSE,0,NA,2014-09-19 20:32:05,FALSE,NA,"513062998890397697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",6,TRUE,FALSE,NA,NA
"RT @SJWritesHere: @meta4RN have you seen @EMS_Junkie tweets from #PAIC2014 re suicide",FALSE,0,NA,2014-09-19 20:32:02,FALSE,NA,"513062984969498624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",3,TRUE,FALSE,NA,NA
"RT @_Matt_Simpson: Suicide - it is why build fences on bridges, John Brogden #PAIC2014",FALSE,0,NA,2014-09-19 20:31:59,FALSE,NA,"513062970541096961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",4,TRUE,FALSE,NA,NA
"RT @ZadieRescueGirl: Boss' react differently to an employee with cancer than with a mental illness, this needs to change. #PAIC2014",FALSE,0,NA,2014-09-19 20:31:56,FALSE,NA,"513062960218910721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",7,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: The majority of employees don't tell their boss or manager if they have a mental illness or sucidal. #PAIC2014",FALSE,0,NA,2014-09-19 20:31:53,FALSE,NA,"513062947170422784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",5,TRUE,FALSE,NA,NA
"RT @ketaminh: Oz annual suicides outnumber road trauma deaths #PAIC2014",FALSE,0,NA,2014-09-19 20:31:50,FALSE,NA,"513062935980044288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",12,TRUE,FALSE,NA,NA
"RT @ZadieRescueGirl: There is no shame in having a mental illness, we need to reflect this in practice and social media #PAIC2014",FALSE,0,NA,2014-09-19 20:31:47,FALSE,NA,"513062922721841152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",13,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: John says there is ""no shame in mental illness"" he says depression, tried to kill himself &amp; takes meds  #PAIC2014 http://t.…",FALSE,0,NA,2014-09-19 20:31:44,FALSE,NA,"513062911271395328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",8,TRUE,FALSE,NA,NA
"RT @ZadieRescueGirl: Best way to care about a friend who may be suicidal - BURST THE BUBBLE! #PAIC2014",FALSE,0,NA,2014-09-19 20:31:42,FALSE,NA,"513062899070160896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",6,TRUE,FALSE,NA,NA
"RT @_Matt_Simpson: Don't be ashamed to tell people you have a mental illness, its need to become the same to society as saying I have prost…",FALSE,0,NA,2014-09-19 20:31:35,FALSE,NA,"513062871656194048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",4,TRUE,FALSE,NA,NA
"RT @ZadieRescueGirl: Paramedics are the front line for mental health in Australia #PAIC2014",FALSE,0,NA,2014-09-19 20:31:32,FALSE,NA,"513062857034850304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",6,TRUE,FALSE,NA,NA
"RT @ketaminh: Suicide rarely occurs in company of others. being available  can help #PAIC2014",FALSE,0,NA,2014-09-19 20:31:29,FALSE,NA,"513062847102742528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",5,TRUE,FALSE,NA,NA
"RT @paramedic_al: @maguirebj got chance to meet today at #PAIC2014 @theprojecttv had big response to your report #Paramedics thank you http…",FALSE,0,NA,2014-09-19 20:31:25,FALSE,NA,"513062830568775681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",6,TRUE,FALSE,NA,NA
"RT @BradMitch85: Very inspirational talk by John Brogden AM on suicide and depression! #PAIC2014",FALSE,0,NA,2014-09-19 20:31:16,FALSE,NA,"513062792069259264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",6,TRUE,FALSE,NA,NA
"RT @ZadieRescueGirl: Lifeline and paramedics - pulling people back from the brink and getting them to the best care possible. #PAIC2014",FALSE,0,NA,2014-09-19 20:31:12,FALSE,NA,"513062773572390912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",9,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: Lifeline can only answer 85% of the 950000+ calls they get. #PAIC2014",FALSE,0,NA,2014-09-19 20:31:07,FALSE,NA,"513062755411062784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",6,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: #FernoSim #PAIC2014 Underway http://t.co/OJuNPrTpaO",FALSE,0,NA,2014-09-19 20:31:07,FALSE,NA,"513062752848723968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fijimedic",5,TRUE,FALSE,NA,NA
"RT @ZadieRescueGirl: Richard Nixon - it is not until you have stood in the deepest valley that you can appreciate standing on the highest m…",FALSE,0,NA,2014-09-19 20:31:05,FALSE,NA,"513062744128372737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",4,TRUE,FALSE,NA,NA
"RT @LAS_OpsDirector: #TeamLondon competing in #FernoSim with less than an hour to go. Good luck guys! #PAIC2014 http://t.co/AHH3OdYx2W",FALSE,0,NA,2014-09-19 20:31:01,FALSE,NA,"513062730287161344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",9,TRUE,FALSE,NA,NA
"RT @NSWPACHAIR: Geoff Ramin starting his talk about Industrial Paramedicine. I have been looking forward to this talk. #PAIC2014 http://t.c…",FALSE,0,NA,2014-09-19 20:30:59,FALSE,NA,"513062719134519296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",5,TRUE,FALSE,NA,NA
"RT @ZadieRescueGirl: Industrial Paramedics = paramedic + another extra factor that allows them to practice in another situation. #PAIC2014",FALSE,0,NA,2014-09-19 20:30:54,FALSE,NA,"513062699001860096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",4,TRUE,FALSE,NA,NA
"RT @ketaminh: @paramedic_al @PAIC2014 is it over already !? #PAIC2014",FALSE,0,NA,2014-09-19 20:30:53,FALSE,NA,"513062694182977537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fijimedic",3,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: All the very cool #FernoSim volunteers chilling after their rowdy movement. #PAIC2014 http://t.co/rQWY7cD6Dy",FALSE,0,NA,2014-09-19 20:30:49,FALSE,NA,"513062678513090561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fijimedic",4,TRUE,FALSE,NA,NA
"RT @johnboy237: Starting by defining a 'Traditional Para' Specific - focus on emergencies and transport, no continuum of care - support ava…",FALSE,0,NA,2014-09-19 20:30:46,FALSE,NA,"513062664482734081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",4,TRUE,FALSE,NA,NA
"RT @johnboy237: @johnboy237: Industrial Para -  longer with pt - primary care - isolated - specific industrial aspects - mental health case…",FALSE,0,NA,2014-09-19 20:30:41,FALSE,NA,"513062643100180480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeamAusEms",3,TRUE,FALSE,NA,NA
